,Lapwing_ID,Test_Number,Urban,TimeStandingSec,area_explored,dummy enter,Head bob,Pose-fly,Puff,Scream,scrining,Shaking head,Tail wingle,Fly_Sequences,Mean_Time_Fly_sec,Total_Time_Fly_sec,SD_Time_Fly_sec,WalkingMeters,PercentageInCameraView,Date,Time,Trial_order,Weight,Year,Sex,Nest_X,Nest_Y,Initial_weight,TimeInCenter,TimeInPeri,TotalLocationsVisited,NumberOfHighExploration,NumberOfMedianExploration,NumberOfLowExploration,MinDisplacementDummy,Experiment,Head.BobBi1,PoseflyBi0,PuffBi0,ScreamBi2,scriningBi0,ShakingheadBi0,Tail.wingleBi1,Fly_Sequencessqrt,Total_Time_Fly_secSqrt,NumStopsLocations,TotalTimeStoped,MinDisplacementDummyBi120,LogWalkingMeters,ShowCameraBi50,TimeInCenter1,TimeInPeri98,NumberOfHighExploration0,MedianDisplacementCoresqrt,Months,WeightLoss,PC1_Stress,PC2_Tolerance,Initial SMI,Urban250,Experimental SMI
79,32437,2,11.62,47.6,17.31,1,0,0,0,1,0,0,0,7,4.33,30.3,0.86,14.77,62,22/07/2020,9:08:00,3,170,2020,Female,32.492261,34.936742,181,0,100,27,0,0,27,184.96,CST,0,0,0,0,0,0,0,2.645751311,5.504543578,81,13,1,2.692598097,1,0,0,0,17.00294092,7,-6.077348066,-0.923072852,0.187235292,174.3221282,1.76,165.6261916
80,32437,3,11.62,97.17,22.44,1,1,3,0,0,0,0,1,6,4.29,25.72,1.26,14.98,100,29/07/2020,10:59:00,5,166,2020,Female,32.492261,34.936742,181,1.2,98.8,35,0,1,34,162.82,CST,0,1,0,0,0,0,0,2.449489743,5.071488933,139,18,1,2.706715978,1,1,0,0,17.32339459,7,-8.287292818,-0.269228099,0.408348178,174.3221282,1.76,161.7291047
81,32438,1,11.62,83.33,17.31,1,2,6,0,2,0,0,1,8,3.47,27.77,0.51,13.67,88,16/07/2020,9:34:00,2,185,2020,Male,32.492261,34.936742,188,0.1,99.9,27,0,2,25,200.32,CST,1,1,0,0,0,0,0,2.828427125,5.269724851,126,16,1,2.615203651,1,0,0,0,17.03819239,7,-1.595744681,0.533527518,0.840205899,186.1368165,1.76,183.7268097
82,32438,2,11.62,91.7,16.03,1,1,0,0,0,0,0,0,3,5.14,15.43,0.85,14.93,96,22/07/2020,8:07:00,1,190,2020,Male,32.492261,34.936742,188,0,100,25,0,2,23,185.75,CST,0,0,0,0,0,0,0,1.732050808,3.928103868,139,17,1,2.703372612,1,0,0,0,18.06377591,7,1.063829787,-0.187522788,-0.663441389,186.1368165,1.76,188.6923992
83,32438,3,11.62,87.03,32.05,1,4,7,0,0,0,0,2,10,4.16,41.61,0.69,17.12,91,29/07/2020,12:00:00,7,181,2020,Male,32.492261,34.936742,188,2,98,50,0,0,50,36.67,CST,1,1,0,0,0,0,1,3.16227766,6.450581369,117,23,0,2.840247371,1,1,0,0,17.34502811,7,-3.723404255,-0.221536319,1.712828296,186.1368165,1.76,179.7543382
84,32441,2,22.77,86.6,26.92,1,12,1,0,0,0,0,1,7,3.37,23.61,0.69,13.59,89,29/07/2020,9:56:00,3,186,2020,Male,32.149282,34.821199,183,16.7,83.3,42,0,2,40,1.66,CST,1,1,0,0,0,0,0,2.645751311,4.859012245,136,9,0,2.609334228,1,1,0,0,16.5,7,1.639344262,0.508326161,1.41929554,184.6374254,8.04,187.1523676
85,32441,3,22.77,130.97,17.95,1,2,0,0,0,0,0,1,1,5.33,5.33,NA,8.4,100,05/08/2020,8:56:00,1,189,2020,Male,32.149282,34.821199,183,0.6,99.4,28,1,0,27,105.01,CST,1,0,0,0,0,0,0,1,2.308679276,157,10,0,2.128231706,1,0,0,1,16.43715304,8,3.278688525,2.211556555,0.603895176,184.6374254,8.04,190.1709542
86,32442,1,22.77,56.63,18.59,1,1,0,0,42,0,0,0,1,3.36,3.36,NA,68.55,98,22/07/2020,12:08:00,8,156,2020,Female,32.149282,34.821199,179,0,100,29,0,1,28,211.93,CST,0,0,0,1,0,0,0,1,1.833030278,37,15,1,4.227563406,1,0,0,0,19.34424979,7,-12.84916201,-1.875867798,-2.650436148,183.220252,8.04,158.541059
87,32442,2,22.77,100.1,21.79,1,7,0,1,0,0,0,2,1,2.21,2.21,NA,23.63,100,29/07/2020,10:28:00,4,170,2020,Female,32.149282,34.821199,179,3.8,96.2,34,0,2,32,145.46,CST,1,0,1,0,0,0,1,1,1.486606875,117,24,1,3.162517091,1,1,0,0,16.77796174,7,-5.027932961,1.927495917,-0.827185888,183.220252,8.04,172.7691027
88,32442,3,22.77,84.83,33.97,1,1,0,0,0,0,0,0,14,2.38,33.3,0.89,34.79,100,05/08/2020,10:40:00,4,165,2020,Female,32.149282,34.821199,179,14.3,85.7,53,0,1,52,90.56,CST,0,0,0,0,0,0,0,3.741657387,5.770615219,89,30,0,3.549329989,1,1,0,0,17.59261209,8,-7.82122905,-1.537667765,0.662606546,183.220252,8.04,167.6876585
89,32443,1,23.12,52.17,17.95,1,0,0,0,2,0,0,0,2,2.94,5.87,0.62,66.15,100,22/07/2020,11:38:00,7,188,2020,Male,32.150295,34.824524,202,0,100,28,0,2,26,199,CST,0,0,0,0,0,0,0,1.414213562,2.422808288,47,30,1,4.191924891,1,0,0,0,17.06165291,7,-6.930693069,-1.443977713,-1.397754071,205.7678754,21.63,190.424548
90,32443,2,23.12,51.67,14.74,1,0,0,0,0,0,0,0,2,3.36,6.71,0.02,54.41,100,29/07/2020,11:28:00,6,195,2020,Male,32.150295,34.824524,202,0,100,23,0,0,23,200.43,CST,0,0,0,0,0,0,0,1.414213562,2.590366769,39,32,1,3.99654796,1,0,0,0,18.95257238,7,-3.465346535,-1.708777263,-2.323342871,205.7678754,21.63,197.5148237
91,32443,3,23.12,49.9,21.15,1,0,0,0,1,0,0,0,1,2.75,2.75,NA,49.71,100,05/08/2020,11:09:00,5,192,2020,Male,32.150295,34.824524,202,1.4,98.6,33,0,0,33,188.57,CST,0,0,0,0,0,0,0,1,1.658312395,34,26,1,3.90620612,1,1,0,0,17.4642492,8,-4.95049505,-1.365014859,-1.613406115,205.7678754,21.63,194.4761341
92,32444,1,71.48,81.87,21.15,1,0,0,0,0,0,0,5,4,5.3,21.19,0.7,19.69,100,22/07/2020,10:24:00,5,156,2020,Female,32.142242,34.819781,169,10.9,89.1,33,0,1,32,156.09,CST,0,0,0,0,0,0,1,2,4.603259715,106,27,1,2.980110893,1,1,0,0,17.14934401,7,-7.692307692,-0.56133546,0.080045298,172.1523314,60.87,158.011859
