,Lapwing_ID,Test_Number,TimeStandingSec,Fields.1,Urban,Bare_Ground,Clouds,Fields.2,Natural,Fields.3,Snow,mataim,WaterPonds,dirt.road,Main.roads,Experiment,Date,Time,Trial_order,Weight,Year,Sex,Nest_X,Nest_Y,Initial_weight,Head.bob,peck,Pose.fly,prening,Puff,Scream,scrining,Shake.wings,Shaking.head,Tail.wingle,Fly_Sequences,Mean_Time_Fly_sec,Total_Time_Fly_sec,SD_Time_Fly_sec,NumStopsLocations,TotalTimeStoped,WalkingMeters,PercentageInCameraView,area_explored,TimeInCenter,TimeInPeri,TotalLocationsVisited,NumberOfHighExploration,NumberOfMedianExploration,NumberOfLowExploration,HeadBobBi1,PoseflyBi0,PreningBi0,PffSqrt,ScreamBi0,scriningBi0,ShakeWingBi0,ShakeHeadBi1,TailWingeSqRt,Fly_SequencesSqrT,Total_Time_Fly_secSqrT,Mean_Time_Fly_secSqrT,NumStopsLocationsSame,TotalTimeStopedSqrT,WalkingMetersLog,ShowCameraBi50,area_exploredSame,TimeInCenterBi10,TimeInPeri90,TotalLocationsVisitedSame,NumberOfHighExplorationBi1,TimeToEmergeBinomial,PercentageInCameraViewBi98,PC1_Stress,PC2_Mobility,Initial SMI,Box_time.y,Urban250,Months,Experiment SMI
92,32443,3,126.57,75.47,23.12,0,0,0,1.41,0,0,0,0,0,0,OFT,05/08/2020,11:09:00,5,192,2020,Male,32.150295,34.824524,202,0,0,0,0,2,0,0,0,1,0,0,0,0,NA,73,52,134.73,100,29.49,1.5,98.5,46,1,7,38,0,0,0,1.414213562,0,0,0,0,0,0,0,0,73,7.211102551,4.903272776,1,29.49,0,1,46,0,0,1,-1.931782355,0.565440786,205.7678754,1.3,21.63,8,194.4761341
93,32444,1,232.27,28.52,71.48,0,0,0,0,0,0,0,0,0,0,OFT,22/07/2020,10:24:00,5,156,2020,Female,32.142242,34.819781,169,1,0,0,0,2,3,2,0,3,6,3,2.28,6.84,0.65,333,44,33.29,100,24.36,20.5,79.5,38,2,2,34,0,0,0,1.414213562,1,1,0,1,2.449489743,1.732050808,2.615339366,1.509966887,333,6.633249581,3.505257052,1,24.36,1,0,38,1,0,1,0.145707993,-0.608730447,172.1523314,187.51,60.87,7,158.011859
94,32444,2,250.47,28.52,71.48,0,0,0,0,0,0,0,0,0,0,OFT,29/07/2020,9:28:00,2,166,2020,Female,32.142242,34.819781,169,0,0,0,0,2,0,2,0,2,9,2,6.22,12.45,0.91,324,43,31.38,100,49.36,44.7,55.3,77,1,2,74,0,0,0,1.414213562,0,1,0,1,3,1.414213562,3.528455753,2.493992783,324,6.557438524,3.446170747,1,49.36,1,0,77,0,0,1,0.990187251,0.443675417,172.1523314,29.58,60.87,7,168.1408243
95,32444,3,157.93,28.52,71.48,0,0,0,0,0,0,0,0,0,0,OFT,05/08/2020,10:09:00,3,163,2020,Female,32.142242,34.819781,169,0,0,0,0,1,2,0,0,1,9,1,4.1,4.1,NA,145,69,99.63,100,33.33,0.9,99.1,52,1,5,46,0,0,0,1,1,0,0,0,3,1,2.024845673,2.024845673,145,8.306623863,4.601463324,1,33.33,0,1,52,0,0,1,-1.638643377,0.821866262,172.1523314,129.61,60.87,8,165.1021347
96,32445,1,61.57,32.23,67.77,0,0,0,0,0,0,0,0,0,0,OFT,27/07/2020,10:00:00,1,168,2020,Female,32.139344,34.823647,182,1,0,0,0,0,21,0,0,0,2,5,3.34,16.68,1.07,75,8,11.97,24,32.69,1.6,98.4,51,0,2,49,0,0,0,0,1,0,0,0,1.414213562,2.236067977,4.084115571,1.827566688,75,2.828427125,2.48240352,0,32.69,0,1,51,0,0,0,-2.482868512,0.13897493,181.0420694,2.2,66.43,7,167.386401
97,32445,2,256.37,32.23,67.77,0,0,0,0,0,0,0,0,0,0,OFT,03/08/2020,10:20:00,3,172,2020,Female,32.139344,34.823647,182,1,0,0,0,1,1,0,0,2,7,2,3.08,6.17,0.51,320,37,34.04,97,35.9,3.1,96.9,56,1,3,52,0,0,0,1,1,0,0,1,2.645751311,1.414213562,2.48394847,1.754992877,320,6.08276253,3.527536304,1,35.9,0,1,56,0,0,0,-0.847705968,-0.146887229,181.0420694,2.7,66.43,8,171.3717915
98,32446,1,87.27,23.49,76.36,0,0,0,0.14,0,0,0,0,0,0,OFT,27/07/2020,10:30:00,2,172,2020,Female,32.143061,34.823788,205,0,0,0,0,0,60,0,0,0,4,2,1.21,2.42,0.41,32,27,204.61,100,26.92,0,100,42,1,8,33,0,0,0,0,1,0,0,0,2,1.414213562,1.555634919,1.1,32,5.196152423,5.321105728,1,26.92,0,1,42,0,1,1,-3.073247936,1.447083515,204.8828049,600,78.37,7,171.9318158
99,32446,2,75.33,23.49,76.36,0,0,0,0.14,0,0,0,0,0,0,OFT,03/08/2020,9:40:00,2,169,2020,Female,32.143061,34.823788,205,0,0,0,0,0,58,0,0,0,1,2,1.32,2.64,0.54,33,32,201.5,100,29.49,0,100,46,0,9,37,0,0,0,0,1,0,0,0,1,1.414213562,1.624807681,1.148912529,33,5.656854249,5.305789381,1,29.49,0,1,46,0,1,1,-3.070095206,1.594856759,204.8828049,600,78.37,8,168.9330051
100,32446,3,105.63,23.49,76.36,0,0,0,0.14,0,0,0,0,0,0,OFT,10/08/2020,9:02:00,1,169,2020,Female,32.143061,34.823788,205,0,0,0,0,0,20,0,0,0,4,3,3.17,9.51,1.18,63,45,151.7,100,41.03,1.1,98.9,64,1,4,59,0,0,0,0,1,0,0,0,2,1.732050808,3.083828789,1.780449381,63,6.708203932,5.021904886,1,41.03,0,1,64,0,1,1,-2.377603884,1.999749252,204.8828049,308.83,78.37,8,168.9330051
101,32447,1,269.77,53.28,44.6,0,0,0,2.12,0,0,0,0,0,0,OFT,27/07/2020,11:07:00,3,159,2020,Male,32.146597,34.812101,164,3,0,0,0,3,14,1,0,3,7,5,3.74,18.7,1.76,343,33,21.21,94,25.64,16.3,83.7,40,1,7,32,1,0,0,1.732050808,1,1,0,1,2.645751311,2.236067977,4.324349662,1.933907961,343,5.744562647,3.054472769,1,25.64,1,0,40,0,0,0,0.921017487,-0.772588856,170.3374368,24.08,42.55,7,163.2353605
102,32447,2,226.5,53.28,44.6,0,0,0,2.12,0,0,0,0,0,0,OFT,03/08/2020,9:10:00,1,166,2020,Male,32.146597,34.812101,164,1,0,0,0,3,14,2,0,2,9,2,3.54,7.09,0.6,320,49,46.88,100,41.67,20.2,79.8,65,1,3,61,0,0,0,1.732050808,1,1,0,1,3,1.414213562,2.662705391,1.881488772,320,7,3.847591145,1,41.67,1,0,65,0,0,1,0.741032433,0.308093024,170.3374368,58.17,42.55,8,170.4218229
103,32447,3,259.8,53.28,44.6,0,0,0,2.12,0,0,0,0,0,0,OFT,10/08/2020,9:40:00,2,173,2020,Male,32.146597,34.812101,164,3,0,0,1,3,3,3,0,3,10,1,4.25,4.25,NA,313,53,49.17,100,33.33,0.8,99.2,52,2,5,45,1,0,1,1.732050808,1,1,0,1,3.16227766,1,2.061552813,2.061552813,313,7.280109889,3.895283681,1,33.33,0,1,52,1,0,1,0.183326278,-1.106142361,170.3374368,71.22,42.55,8,177.6082853
104,33665,1,157.1,75.94,23.72,0,0,0,0,0.34,0,0,0,0,0,OFT,29/07/2020,8:56:00,1,164,2020,Female,31.78631,34.672921,182,1,0,4,0,1,3,1,0,0,5,5,3.41,17.03,1.07,162,74,125.66,100,53.21,3,97,83,0,5,78,0,1,0,1,1,1,0,0,2.236067977,2.236067977,4.126742056,1.846618531,162,8.602325267,4.833579847,1,53.21,0,1,83,0,0,1,-0.874463253,2.171701891,174.4930024,117.61,14.4,7,159.2794967
105,33665,2,162.9,75.94,23.72,0,0,0,0,0.34,0,0,0,0,0,OFT,05/08/2020,9:28:00,2,176,2020,Female,31.78631,34.672921,182,1,0,1,0,2,0,3,1,0,7,6,3.89,23.35,1.15,181,62,109.17,100,53.21,14.8,85.2,83,0,3,80,0,1,0,1.414213562,0,1,1,0,2.645751311,2.449489743,4.832183771,1.972308292,181,7.874007874,4.6929063,1,53.21,1,0,83,0,1,1,0.664382606,2.077008162,174.4930024,387.18,14.4,8,170.9340941
106,33665,3,201.37,75.94,23.72,0,0,0,0,0.34,0,0,0,0,0,OFT,12/08/2020,9:08:00,1,179,2020,Female,31.78631,34.672921,182,0,0,0,0,3,6,0,0,3,5,6,3.69,22.14,1.13,237,67,65.4,100,55.13,5.9,94.1,86,0,0,86,0,0,0,1.732050808,1,0,0,1,2.236067977,2.449489743,4.705316142,1.920937271,237,8.185352772,4.180522258,1,55.13,0,1,86,0,0,1,0.110893228,1.5806993,174.4930024,4.4,14.4,8,173.8477434
107,33858,1,293.1,74,26,0,0,0,0,0,0,0,0,0,0,OFT,01/05/2021,9:40:00,3,170,2021,Female,32.148673,34.820411,185,0,0,0,0,4,24,0,0,0,4,3,4.84,14.51,2.53,370,25,19.83,98,33.33,50,50,52,2,4,46,0,0,0,2,1,0,0,0,2,1.732050808,3.809199391,2.2,370,5,2.987195943,1,33.33,1,0,52,1,0,0,1.368647672,-0.742411111,186.6553207,2.12,15.91,5,171.0532392
108,33858,2,262.4,74,26,0,0,0,0,0,0,0,0,0,0,OFT,10/05/2021,8:24:00,1,174,2021,Female,32.148673,34.820411,185,3,0,0,0,4,17,1,0,0,3,4,4.31,17.24,2.01,313,36,44.9,98,62.18,16.1,83.9,97,2,2,93,1,0,0,2,1,1,0,0,1.732050808,2,4.152107898,2.076053949,313,6,3.804437795,1,62.18,1,0,97,1,0,0,1.86454682,1.18611984,186.6553207,53.42,15.91,5,175.0780213
109,33858,3,131.1,74,26,0,0,0,0,0,0,0,0,0,0,OFT,17/05/2021,11:02:00,6,173,2021,Female,32.148673,34.820411,185,1,0,0,0,0,33,0,0,0,2,6,3.72,22.35,2.21,136,55,104.06,80,27.56,0,100,43,1,3,39,0,0,0,0,1,0,0,0,1.414213562,2.449489743,4.727578661,1.928730152,136,7.416198487,4.644967656,1,27.56,0,1,43,0,1,0,-2.276396184,1.390416911,186.6553207,600,15.91,5,174.0718258
110,33859,1,311.6,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,01/05/2021,8:48:00,1,190,2021,Female,32.140829,34.821023,180,3,0,0,4,4,1,3,0,6,10,2,4.18,8.36,0.96,380,17,13.87,97,22.44,81.6,18.4,35,2,3,30,1,0,1,2,1,1,0,1,3.16227766,1.414213562,2.891366459,2.04450483,380,4.123105626,2.629728234,1,22.44,1,0,35,1,0,0,1.73072777,-2.585888179,175.7535219,3.46,32.88,5,186.8807094
111,33859,2,356.07,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,10/05/2021,9:50:00,4,182,2021,Female,32.140829,34.821023,180,0,0,0,1,2,1,0,0,1,7,1,3.75,3.75,NA,402,7,9.83,100,19.23,63.2,36.8,30,4,1,25,0,0,1,1.414213562,1,0,0,0,2.645751311,1,1.936491673,1.936491673,402,2.645751311,2.285438934,1,19.23,1,0,30,1,0,1,1.365468685,-3.2031389,175.7535219,3.15,32.88,5,179.0120479
112,33859,3,329.93,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,17/05/2021,11:37:00,7,169,2021,Female,32.140829,34.821023,180,2,0,0,1,3,0,2,0,1,11,1,5.74,5.74,NA,396,13,13.39,100,26.92,0.1,99.9,42,2,3,37,1,0,1,1.732050808,0,1,0,0,3.31662479,1,2.39582971,2.39582971,396,3.605551275,2.59450816,1,26.92,0,1,42,1,1,1,0.593680619,-2.518611095,175.7535219,600,32.88,5,166.2254731
113,33860,1,175.37,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,01/05/2021,9:15:00,2,163,2021,Male,32.140829,34.821023,182,0,0,0,0,3,0,0,0,2,8,2,4.68,9.35,1.3,172,74,93.51,100,52.56,2.1,97.9,82,1,2,79,0,0,0,1.732050808,0,0,0,1,2.828427125,1.414213562,3.05777697,2.163330765,172,8.602325267,4.538068382,1,52.56,0,1,82,0,0,1,-0.375908683,1.537534316,182.7580499,9.98,32.88,5,163.4704339
114,33860,2,84.27,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,10/05/2021,9:22:00,3,166,2021,Male,32.140829,34.821023,182,0,0,0,0,2,0,0,0,0,6,6,2.93,17.56,1.39,54,42,161.73,81,33.33,0.1,99.9,52,2,1,49,0,0,0,1.414213562,0,0,0,0,2.449489743,2.449489743,4.190465368,1.711724277,54,6.480740698,5.085928278,1,33.33,0,1,52,1,0,0,-1.479215836,1.772792155,182.7580499,75.33,32.88,5,166.4790922
115,33860,3,152.03,31.99,68.01,0,0,0,0,0,0,0,0,0,0,OFT,17/05/2021,8:50:00,2,163,2021,Male,32.140829,34.821023,182,0,0,0,0,3,0,0,0,3,8,2,4.14,8.27,0.09,140,74,97.67,94,33.97,0.1,99.9,53,0,5,48,0,0,0,1.732050808,0,0,0,1,2.828427125,1.414213562,2.875760769,2.034698995,140,8.602325267,4.581594449,1,33.97,0,1,53,0,1,0,-0.987311518,0.881372244,182.7580499,385.66,32.88,5,163.4704339
116,33866,1,253.47,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,10/05/2021,8:52:00,2,190,2021,Male,32.362509,34.959884,211,3,0,1,3,4,0,2,1,1,9,3,5.51,16.54,2.69,329,31,25.78,95,26.28,33.6,66.4,41,1,5,35,1,1,1,2,0,1,1,0,3,1.732050808,4.066939882,2.347338919,329,5.567764363,3.249598998,1,26.28,1,0,41,0,0,0,1.607850719,-1.547147871,215.9747104,104.6,0,5,194.1111683
117,33866,2,259.7,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,17/05/2021,9:56:00,4,191,2021,Male,32.362509,34.959884,211,0,0,0,0,1,0,0,0,0,3,4,2.91,11.66,2.01,368,22,17.97,95,31.41,47.1,52.9,49,1,5,43,0,0,0,1,0,0,0,0,1.732050808,2,3.414674216,1.705872211,368,4.69041576,2.888703701,1,31.41,1,0,49,0,1,0,0.335698217,-0.665312449,215.9747104,600,0,5,194.1111683
118,33866,3,252.07,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,24/05/2021,9:08:00,3,194,2021,Male,32.362509,34.959884,211,3,0,5,0,3,0,8,0,1,10,4,4.87,19.47,1.2,365,36,23.1,100,33.97,55.1,44.9,53,0,6,47,1,1,0,1.732050808,0,1,0,0,3.16227766,2,4.412482295,2.206807649,365,6,3.139832618,1,33.97,1,0,53,0,0,1,1.022978387,-0.296247957,215.9747104,212.95,0,5,197.1600349
119,33867,1,245.17,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,10/05/2021,10:18:00,5,165,2021,Female,32.362509,34.959884,192,1,0,1,0,5,0,3,0,2,10,2,6.71,13.43,3.48,316,40,20.97,91,37.82,33.2,66.8,59,1,4,54,0,1,0,2.236067977,0,1,0,1,3.16227766,1.414213562,3.66469644,2.590366769,316,6.32455532,3.043092845,1,37.82,1,0,59,0,1,0,1.344831396,-0.413193716,197.481474,600,0,5,168.2520696
120,33867,2,19.87,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,17/05/2021,9:21:00,3,168,2021,Female,32.362509,34.959884,192,0,0,0,0,1,0,0,0,0,4,5,3.31,16.57,1.01,14,11,23.44,19,19.87,0,100,31,0,0,31,0,0,0,1,0,0,0,0,2,2.236067977,4.070626487,1.81934054,14,3.31662479,3.154443965,0,19.87,0,1,31,0,1,0,-2.347787381,0.099695084,197.481474,600,0,5,171.3111982
121,33867,3,25.17,85.15,0.03,0,0,0,0,1.99,0,0,12.83,0,0,OFT,24/05/2021,8:08:00,1,169,2021,Female,32.362509,34.959884,192,3,0,0,0,0,0,0,2,0,2,3,6.46,19.37,3.78,29,10,14.77,13,26.92,1.4,98.6,42,0,0,42,1,0,0,0,0,0,1,0,1.414213562,1.732050808,4.401136217,2.541653005,29,3.16227766,2.692598097,0,26.92,0,1,42,0,1,0,-2.803290257,0.255901294,197.481474,600,0,5,172.3309077
122,33868,1,326.07,10.61,84.25,0,0,0,0.08,5.05,0,0,0,0,0,OFT,10/05/2021,10:58:00,6,163,2021,Male,31.849098,35.036662,177,4,0,0,0,4,2,1,0,4,6,4,4.95,19.78,1.23,379,23,13.5,98,32.69,33,67,51,2,3,46,1,0,0,2,1,1,0,1,2.449489743,2,4.447471192,2.224859546,379,4.795831523,2.602689685,1,32.69,1,0,51,1,0,0,1.67164511,-1.056713605,176.898812,18.71,100,5,162.9353836
123,33868,2,264.37,10.61,84.25,0,0,0,0.08,5.05,0,0,0,0,0,OFT,17/05/2021,10:36:00,5,168,2021,Male,31.849098,35.036662,177,0,0,0,0,3,0,0,0,2,8,13,4.11,53.44,1.29,320,32,27.27,92,55.13,20.7,79.3,86,0,4,82,0,0,0,1.732050808,0,0,0,1,2.828427125,3.605551275,7.310266753,2.027313493,320,5.656854249,3.305787197,1,55.13,1,0,86,0,0,0,2.018053195,1.152465106,176.898812,14.86,100,5,167.9334015
124,33868,3,253.7,10.61,84.25,0,0,0,0.08,5.05,0,0,0,0,0,OFT,24/05/2021,8:44:00,2,165,2021,Male,31.849098,35.036662,177,0,0,1,0,3,0,1,0,3,5,10,4.76,47.58,1.73,327,30,27.64,93,58.97,28.7,71.3,92,0,5,87,0,1,0,1.732050808,0,1,0,1,2.236067977,3.16227766,6.897825744,2.181742423,327,5.477225575,3.319263999,1,58.97,1,0,92,0,0,0,1.985131984,1.279657459,176.898812,15.11,100,5,164.9345908
125,33874,1,303.8,47.01,52.99,0,0,0,0,0,0,0,0,0,0,OFT,17/05/2021,8:13:00,1,173,2021,Female,32.137242,34.82251,183,8,0,0,0,6,9,5,0,5,18,3,3.93,11.8,0.89,315,41,20.17,96,46.15,37.3,62.7,72,1,1,70,1,0,0,2.449489743,1,1,0,1,4.242640687,1.732050808,3.435112807,1.98242276,315,6.403124237,3.004196352,1,46.15,1,0,72,0,1,0,2.013854199,-0.405087998,188.2245299,599.07,42.09,5,176.4097457
126,33874,2,187.37,47.01,52.99,0,0,0,0,0,0,0,0,0,0,OFT,24/05/2021,9:40:00,4,178,2021,Female,32.137242,34.82251,183,1,0,0,0,2,6,0,0,2,9,1,2.77,2.77,NA,194,70,91.84,100,19.23,0,100,30,1,4,25,0,0,0,1.414213562,1,0,0,1,3,1,1.664331698,1.664331698,194,8.366600265,4.520047933,1,19.23,0,1,30,0,1,1,-1.543754292,-0.047021783,188.2245299,600,42.09,5,181.5082933
127,33874,3,224.1,47.01,52.99,0,0,0,0,0,0,0,0,0,0,OFT,31/05/2021,8:29:00,1,173,2021,Female,32.137242,34.82251,183,8,1,0,0,2,0,2,0,3,9,0,0,0,NA,265,51,53.23,92,30.13,3.8,96.2,47,1,3,43,1,0,0,1.414213562,0,1,0,1,3,0,0,0,265,7.141428429,3.974622147,1,30.13,0,1,47,0,0,0,-1.272136022,-0.45341915,188.2245299,226.57,42.09,5,176.4097457
128,33896,1,269.3,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,08/06/2021,8:14:00,1,172,2021,Male,32.554021,34.912367,179,13,0,0,0,1,0,1,0,0,10,3,6.46,19.37,1.63,320,32,26.11,97,46.79,35.4,64.6,73,1,5,67,1,0,0,1,0,1,0,0,3.16227766,1.732050808,4.401136217,2.541653005,320,5.656854249,3.262318383,1,46.79,1,0,73,0,0,0,0.876213743,0.36777171,180.6016347,201.26,94.25,6,173.0656302
129,33896,2,283.9,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,14/06/2021,9:10:00,3,172,2021,Male,32.554021,34.912367,179,8,0,8,0,2,0,2,0,0,8,5,6.46,32.28,1.44,339,31,31.05,100,66.03,61.8,38.2,103,2,2,99,1,1,0,1.414213562,0,1,0,0,2.828427125,2.236067977,5.681549085,2.541653005,339,5.567764363,3.435598808,1,66.03,1,0,103,1,0,1,1.904894731,1.369607362,180.6016347,5.42,94.25,6,173.0656302
130,33896,3,225.27,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,22/06/2021,14:12:00,13,176,2021,Male,32.554021,34.912367,179,10,0,1,0,1,0,0,0,1,5,4,5.39,21.58,1.91,228,58,62.42,97,48.72,8.1,91.9,76,1,4,71,1,1,0,1,0,0,0,0,2.236067977,2,4.64542786,2.321637353,228,7.615773106,4.133885737,1,48.72,0,1,76,0,0,0,-0.450323176,1.319923486,180.6016347,27.27,94.25,6,177.0904123
131,33897,1,38.13,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,08/06/2021,9:17:00,3,155,2021,Female,32.554021,34.912367,163,4,0,0,0,2,0,0,0,2,9,2,7.06,14.12,1.63,33,21,17.38,26,7.05,0,100,11,0,2,9,1,0,0,1.414213562,0,0,0,1,3,1.414213562,3.757658846,2.657066051,33,4.582575695,2.85532012,0,7.05,0,1,11,0,1,0,-2.263175117,-0.828860466,163.6789128,564.17,94.25,6,155.4473451
132,33897,2,227.97,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,14/06/2021,11:16:00,7,154,2021,Female,32.554021,34.912367,163,7,0,0,1,2,0,1,0,3,12,0,0,0,NA,244,60,54.06,100,23.08,2,98,36,1,4,31,1,0,1,1.414213562,0,1,0,1,3.464101615,0,0,0,244,7.745966692,3.990094541,1,23.08,0,1,36,0,0,1,-0.797213234,-1.647571493,163.6789128,92.44,94.25,6,154.444459
133,33897,3,283.5,0,70.01,0,0,0,0.39,0,0,0,29.6,0,0,OFT,22/06/2021,9:15:00,4,163,2021,Female,32.554021,34.912367,163,6,0,0,1,3,0,0,0,4,8,0,0,0,NA,347,33,24.7,100,18.59,2.9,97.1,29,2,5,22,1,0,1,1.732050808,0,0,0,1,2.828427125,0,0,0,347,5.744562647,3.206803244,1,18.59,0,1,29,1,0,1,-0.281801098,-2.664586993,163.6789128,89.41,94.25,6,163.4704339
134,33898,1,240.17,38.8,60.54,0,0,0,0,0,0,0.66,0,0,0,OFT,08/06/2021,8:43:00,2,172,2021,Female,32.556928,34.919901,175,2,0,1,0,4,3,1,0,3,11,1,8.9,8.9,NA,282,36,29.96,89,28.85,3,97,45,1,2,42,1,1,0,2,1,1,0,1,3.31662479,1,2.983286778,2.983286778,282,6,3.399863159,1,28.85,0,1,45,0,1,0,-0.285482033,-0.546482478,172.4600671,557.07,68.63,6,170.265215
135,33898,2,203.13,38.8,60.54,0,0,0,0,0,0,0.66,0,0,0,OFT,14/06/2021,10:47:00,6,173,2021,Female,32.556928,34.919901,175,5,0,0,0,2,0,1,0,2,9,3,4.54,13.63,0.56,246,50,63.32,100,41.67,3.5,96.5,65,2,4,59,1,0,0,1.414213562,0,1,0,1,3,1.732050808,3.691882988,2.130727575,246,7.071067812,4.148201235,1,41.67,0,1,65,1,0,1,-0.584151527,0.884735872,172.4600671,202.44,68.63,6,171.255129
136,33898,3,149.37,38.8,60.54,0,0,0,0,0,0,0.66,0,0,0,OFT,22/06/2021,10:35:00,7,178,2021,Female,32.556928,34.919901,175,0,1,0,0,0,0,0,0,1,6,1,4.74,4.74,NA,117,61,125.77,100,23.08,0.9,99.1,36,2,6,28,0,0,0,0,0,0,0,0,2.449489743,1,2.177154106,2.177154106,117,7.810249676,4.834454842,1,23.08,0,1,36,1,0,1,-2.670803887,0.819456479,172.4600671,28.98,68.63,6,176.2046992
137,33901,1,268.43,73.48,26.52,0,0,0,0,0,0,0,0,0,0,OFT,14/06/2021,9:35:00,4,185,2021,Male,32.138756,34.913535,198,1,0,0,0,5,0,0,0,2,7,2,5.62,11.25,1.94,313,38,28.93,96,33.33,10.7,89.3,52,1,4,47,0,0,0,2.236067977,0,0,0,1,2.645751311,1.414213562,3.354101966,2.370653918,313,6.164414003,3.364879119,1,33.33,1,0,52,0,1,0,1.3015696,-0.497196217,200.7277863,594.39,16,6,186.7634599
138,33901,2,316.97,73.48,26.52,0,0,0,0,0,0,0,0,0,0,OFT,22/06/2021,11:00:00,8,187,2021,Male,32.138756,34.913535,198,5,0,0,0,3,0,1,0,1,7,1,6.88,6.88,NA,399,12,16.16,100,21.79,0.2,99.8,34,1,2,31,1,0,0,1.732050808,0,1,0,0,2.645751311,1,2.62297541,2.62297541,399,3.464101615,2.782539053,1,21.79,0,1,34,0,1,1,-0.208096971,-1.585045878,200.7277863,467.39,16,6,188.7825244
139,33901,3,311.8,73.48,26.52,0,0,0,0,0,0,0,0,0,0,OFT,05/07/2021,10:24:00,5,179,2021,Male,32.138756,34.913535,198,10,0,0,0,5,0,0,0,4,8,1,3.02,3.02,NA,361,26,26.91,100,26.28,1.6,98.4,41,1,2,38,1,0,0,2.236067977,0,0,0,1,2.828427125,1,1.73781472,1.73781472,361,5.099019514,3.292497965,1,26.28,0,1,41,0,1,1,0.070248891,-1.260427608,200.7277863,600,16,7,180.7062666
140,33902,1,115.3,75.78,24.22,0,0,0,0,0,0,0,0,0,0,OFT,14/06/2021,8:43:00,2,172,2021,Male,32.138996,34.913663,190,0,0,1,0,1,0,1,0,1,7,2,3.97,7.94,3.85,151,23,21.57,49,33.97,1,99,53,0,4,49,0,1,0,1,0,1,0,0,2.645751311,1.414213562,2.817800561,1.992485885,151,4.795831523,3.07130346,0,33.97,0,1,53,0,0,0,-1.6323645,0.020461917,189.8913802,103.53,13.69,6,171.9318158
141,33902,2,239.67,75.78,24.22,0,0,0,0,0,0,0,0,0,0,OFT,22/06/2021,8:01:00,1,187,2021,Male,32.138996,34.913663,190,3,0,1,0,3,0,2,0,2,14,2,6.29,12.57,0.05,260,60,52.29,98,50,10.5,89.5,78,0,5,73,1,1,0,1.732050808,0,1,0,1,3.741657387,1.414213562,3.54541958,2.507987241,260,7.745966692,3.956805148,1,50,1,0,78,0,0,0,1.139590265,0.833049992,189.8913802,13.2,13.69,6,186.9258695
142,33902,3,246.13,75.78,24.22,0,0,0,0,0,0,0,0,0,0,OFT,05/07/2021,11:28:00,7,172,2021,Male,32.138996,34.913663,190,2,0,0,0,3,0,0,1,2,11,2,6.23,12.45,0.67,276,59,47.4,94,30.13,0.7,99.3,47,2,1,44,1,0,0,1.732050808,0,0,1,1,3.31662479,1.414213562,3.528455753,2.495996795,276,7.681145748,3.858622229,1,30.13,0,1,47,1,1,0,-0.374289833,-0.032809954,189.8913802,600,13.69,7,171.9318158
143,33903,1,234.47,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,14/06/2021,10:12:00,5,185,2021,Male,32.147756,34.915143,209,15,0,0,0,3,0,0,2,2,10,2,6.69,13.39,2.04,307,52,47.05,99,53.21,21.3,78.7,83,0,5,78,1,0,0,1.732050808,0,0,1,1,3.16227766,1.414213562,3.659234893,2.586503431,307,7.211102551,3.851210866,1,53.21,1,0,83,0,1,1,1.211292826,0.923048781,209.8705078,600,30.73,6,185.533928
144,33903,2,205.97,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,22/06/2021,8:25:00,2,196,2021,Male,32.147756,34.915143,209,7,0,0,2,3,0,0,0,1,9,5,19.09,95.44,16.83,202,60,84.57,100,53.21,4.5,95.5,83,1,4,78,1,0,1,1.732050808,0,0,0,0,3,2.236067977,9.769339793,4.369210455,202,7.745966692,4.437579594,1,53.21,0,1,83,0,0,1,1.445829685,1.689385721,209.8705078,4.1,30.73,6,196.5656751
145,33903,3,120.6,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,05/07/2021,8:30:00,2,189,2021,Male,32.147756,34.915143,209,5,1,0,0,3,0,0,0,0,10,1,2.91,2.91,NA,139,45,54.23,66,31.41,1.6,98.4,49,0,4,45,1,0,0,1.732050808,0,0,0,0,3.16227766,1,1.705872211,1.705872211,139,6.708203932,3.993234261,1,31.41,0,1,49,0,1,0,-1.359013637,0.248026606,209.8705078,600,30.73,7,189.5454724
